Date,6473_Qm,6473_Qs,6456_Qm,6456_Qs,6479_Qm,6479_Qs,6491_Qm,6491_Qs,6490_Qm,6490_Qs,6497_Qm,6497_Qs,6487_Qm,6487_Qs,6551_Qm,6551_Qs,6478_Qm,6478_Qs,6564_Qm,6564_Qs,6488_Qm,6488_Qs
19690116,23.900,12.980,8.400,2.956,4.190,1.616,1.110,.740,.630,.380,1.450,.380,.550,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690117,22.800,12.870,8.230,2.956,4.140,1.616,1.100,.740,.550,.380,1.420,.381,.520,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690118,21.800,12.761,8.060,2.956,4.090,1.616,1.100,.741,.480,.380,1.380,.381,.490,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690119,20.800,12.654,7.890,2.956,4.040,1.616,1.100,.741,.400,.380,1.350,.382,.460,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690120,19.700,12.547,7.730,2.956,4.000,1.616,1.100,.741,.320,.380,1.320,.382,.430,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690121,18.700,12.442,7.560,2.956,3.950,1.616,1.100,.741,.240,.380,1.280,.383,.410,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690122,17.700,12.338,7.390,2.956,3.900,1.616,1.090,.741,.160,.380,1.250,.383,.380,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690123,16.600,12.236,7.220,2.956,3.860,1.616,1.090,.741,.079,.380,1.220,.383,.350,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690124,15.600,12.136,7.050,2.956,3.810,1.616,1.090,.741,.000,.380,1.180,.383,.320,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690125,14.600,12.038,6.880,2.956,3.760,1.616,1.080,.741,.000,.380,1.150,.384,.290,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690126,13.500,11.942,6.710,2.956,3.720,1.616,1.080,.741,.000,.380,1.120,.384,.260,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690127,12.500,11.848,6.540,2.956,3.670,1.616,1.080,.741,.000,.380,1.090,.384,.230,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690128,11.500,11.755,6.380,2.956,3.620,1.616,1.080,.741,.000,.380,1.050,.384,.200,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690129,10.400,11.665,6.210,2.956,3.570,1.616,1.080,.741,.000,.380,1.020,.384,.170,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690130,9.390,11.576,6.040,2.956,3.530,1.616,1.070,.741,.000,.380,.990,.384,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690131,8.360,11.489,5.870,2.956,3.480,1.616,1.070,.741,.000,.380,.950,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690201,8.120,11.404,5.700,2.956,3.380,1.616,1.060,.741,.000,.380,.920,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690202,7.890,11.321,5.530,2.956,3.280,1.616,1.050,.741,.000,.380,.890,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690203,7.650,11.240,5.360,2.956,3.180,1.616,1.050,.741,.000,.380,.850,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690204,7.420,11.160,5.190,2.956,3.070,1.616,1.040,.741,.000,.380,.820,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690205,7.180,11.083,5.030,2.956,2.970,1.616,1.030,.741,.000,.380,.790,.385,.140,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690206,6.940,11.007,4.860,2.956,2.870,1.616,1.020,.741,.000,.380,.760,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690207,6.710,10.932,4.690,2.956,2.770,1.616,1.010,.741,.000,.380,.720,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690208,6.470,10.860,4.520,2.956,2.670,1.616,1.000,.741,.000,.380,.690,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690209,6.240,10.789,4.350,2.956,2.570,1.616,1.000,.741,.000,.380,.660,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690210,6.000,10.719,4.180,2.956,2.470,1.616,.990,.741,.000,.380,.620,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690211,5.760,10.652,4.010,2.956,2.370,1.616,.980,.741,.000,.380,.590,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690212,5.530,10.585,3.840,2.956,2.260,1.616,.930,.741,.000,.380,.560,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690213,5.290,10.521,3.680,2.956,2.160,1.616,.890,.741,.000,.380,.520,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690214,5.060,10.457,3.510,2.956,2.060,1.616,.840,.741,.000,.380,.490,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690215,4.820,10.395,3.340,2.956,1.960,1.616,.800,.741,.000,.380,.460,.385,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690216,4.820,10.335,3.170,2.956,1.890,1.616,.750,.741,.000,.380,.430,.386,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690217,4.820,10.276,3.000,2.956,1.820,1.616,.710,.741,.000,.380,.390,.386,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690218,4.820,10.218,2.900,2.956,1.750,1.616,.660,.741,.000,.380,.360,.386,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690219,4.820,10.161,2.790,2.956,1.680,1.616,.620,.741,.000,.380,.340,.386,.130,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690220,4.820,10.106,2.690,2.956,1.610,1.616,.570,.741,.000,.380,.330,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690221,4.820,10.052,2.580,2.956,1.550,1.616,.530,.741,.000,.380,.310,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690222,4.820,10.000,2.480,2.956,1.480,1.616,.480,.741,.000,.380,.290,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690223,4.820,9.948,2.370,2.956,1.410,1.616,.440,.741,.000,.380,.280,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690224,4.820,9.898,2.270,2.956,1.340,1.616,.390,.741,.000,.380,.260,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690225,4.820,9.848,2.160,2.956,1.270,1.616,.350,.741,.000,.380,.240,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690226,4.820,9.800,2.060,2.956,1.200,1.616,.300,.741,.000,.380,.220,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690227,4.820,9.753,1.950,2.956,1.180,1.616,.260,.741,.000,.380,.210,.386,.120,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690228,4.820,9.707,1.850,2.956,1.170,1.616,.210,.741,.000,.380,.190,.386,.080,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690301,4.880,9.663,1.850,2.956,1.150,1.616,.170,.741,.000,.380,.190,.386,.040,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690302,4.950,9.619,1.860,2.956,1.140,1.616,.120,.741,.000,.380,.180,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690303,5.010,9.576,1.860,2.956,1.120,1.616,.120,.741,.000,.380,.180,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690304,5.070,9.534,1.860,2.956,1.110,1.616,.120,.741,.000,.380,.180,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690305,5.130,9.493,1.860,2.956,1.090,1.616,.130,.741,.000,.380,.180,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690306,5.200,9.453,1.870,2.956,1.080,1.616,.130,.741,.000,.380,.170,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690307,5.260,9.414,1.870,2.956,1.060,1.616,.130,.741,.000,.380,.170,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690308,5.320,9.376,1.870,2.956,1.050,1.616,.130,.741,.000,.380,.170,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690309,5.380,9.338,1.870,2.956,1.030,1.616,.140,.741,.000,.380,.170,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690310,5.450,9.302,1.880,2.956,1.020,1.616,.140,.741,.000,.380,.160,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690311,5.510,9.266,1.880,2.956,1.000,1.616,.140,.741,.000,.380,.160,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690312,5.570,9.231,1.880,2.956,.990,1.616,.140,.741,.000,.380,.160,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690313,5.630,9.197,1.880,2.956,.970,1.616,.150,.741,.000,.380,.160,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690314,5.700,9.164,1.890,2.956,.960,1.616,.150,.741,.000,.380,.150,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690315,5.760,9.131,1.890,2.956,.940,1.616,.150,.741,.000,.380,.150,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690316,5.730,9.100,1.890,2.956,.930,1.616,.150,.741,.000,.380,.150,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690317,5.690,9.068,1.890,2.956,.910,1.616,.160,.741,.000,.380,.150,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690318,5.660,9.038,1.900,2.956,.900,1.616,.160,.741,.000,.380,.150,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690319,5.620,9.008,1.900,2.956,.880,1.616,.160,.741,.000,.380,.140,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690320,5.590,8.979,1.940,2.956,.870,1.616,.160,.741,.000,.380,.140,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690321,5.550,8.951,1.970,2.956,.850,1.616,.160,.741,.000,.380,.140,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690322,5.520,8.923,2.010,2.956,.920,1.616,.160,.741,.000,.380,.140,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690323,5.480,8.896,2.050,2.956,.990,1.616,.170,.741,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690324,5.450,8.870,2.080,2.956,1.060,1.616,.170,.741,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690325,5.410,8.844,2.120,2.956,1.130,1.616,.170,.741,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690326,5.380,8.818,2.160,2.956,1.200,1.616,.170,.799,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690327,5.340,8.794,2.200,2.956,1.270,1.616,.170,.819,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690328,5.310,8.770,2.230,2.956,1.340,1.616,.170,.817,.000,.380,.120,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690329,5.270,8.746,2.270,2.956,1.410,1.616,.180,.806,.000,.380,.120,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690330,5.240,8.723,2.240,2.956,1.480,1.616,.180,.794,.000,.380,.120,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690331,5.930,8.700,2.200,2.956,1.550,1.616,.180,.784,.000,.380,.130,.386,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690401,6.610,8.679,2.170,2.956,1.420,1.616,.210,1.014,.006,.380,.140,.691,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690402,7.300,8.657,2.130,2.956,1.280,1.616,.240,1.197,.012,.380,.150,.883,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690403,7.990,8.637,2.100,2.956,1.150,1.616,.260,1.353,.018,.380,.160,.986,-99.000,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690404,8.680,8.619,2.060,2.956,1.020,1.616,.290,1.505,.024,.380,.170,1.074,.016,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690405,9.360,8.626,2.030,2.956,1.010,1.616,.320,1.573,.030,.380,.170,1.096,.031,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690406,10.100,8.674,2.130,2.956,1.010,1.616,.350,1.649,.036,.380,.160,1.135,.047,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690407,10.700,8.797,2.230,2.956,1.000,1.616,.380,1.793,.042,.380,.160,1.227,.063,.258,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690408,11.400,9.008,2.330,2.956,1.000,1.616,.400,2.119,.048,.380,.160,1.462,.079,.259,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690409,12.100,9.317,2.430,2.956,.990,1.616,.430,2.982,.054,.380,.240,2.128,.094,.269,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690410,12.800,9.754,2.530,2.975,.990,1.616,.560,5.098,.072,.380,.310,3.419,.110,.279,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690411,13.200,10.360,2.630,3.291,.980,1.616,.590,10.005,.089,.380,.380,5.557,.190,.307,-99.000,.527,-99.000,.180,-99.000,.337,-99.000,.100
19690412,13.600,11.088,2.730,3.623,1.110,1.633,.850,16.087,.110,.675,.460,7.507,.260,.315,-99.000,.527,-99.000,.180,-99.000,.454,-99.000,.100
19690413,14.000,12.651,2.830,5.067,1.250,2.347,1.030,32.249,.120,1.978,1.400,15.221,.340,2.547,-99.000,.527,-99.000,.180,-99.000,.785,-99.000,1.739
19690414,14.400,15.746,3.370,14.150,1.380,5.446,1.210,51.328,.140,5.005,2.010,21.546,.420,10.719,-99.000,13.419,-99.000,4.131,-99.000,3.347,-99.000,5.550
19690415,14.800,26.093,3.910,44.992,1.580,11.823,1.390,63.500,.160,9.888,2.580,23.822,.500,18.062,-99.000,20.170,-99.000,4.040,-99.000,9.248,-99.000,7.949
19690416,23.200,58.182,4.450,74.575,1.780,18.962,1.830,63.980,.190,13.744,2.690,23.580,.570,18.493,-99.000,13.134,-99.000,2.611,-99.000,11.737,-99.000,7.311
19690417,31.700,117.698,5.000,86.449,1.970,25.476,3.080,59.599,.340,16.125,2.530,22.960,.650,17.236,-99.000,9.299,-99.000,1.543,-99.000,13.073,-99.000,6.520
19690418,40.200,187.069,5.540,90.960,2.170,31.576,5.110,55.750,.720,18.336,2.920,22.872,.790,16.605,-99.000,12.487,-99.000,3.675,-99.000,14.929,-99.000,6.205
19690419,48.600,248.448,6.080,99.268,2.370,38.583,6.570,53.045,1.140,20.483,3.840,23.124,1.260,16.263,-99.000,25.606,-99.000,9.907,-99.000,16.782,-99.000,6.009
19690420,63.600,323.377,12.500,149.838,10.400,67.682,9.680,76.157,2.250,35.894,7.140,40.517,1.770,22.082,-99.000,56.916,-99.000,23.190,-99.000,36.885,-99.000,9.032
19690421,142.000,588.421,44.900,707.635,18.400,316.993,15.000,250.009,5.180,155.820,19.200,116.083,3.020,73.463,-99.000,276.915,-99.000,99.478,-99.000,169.540,-99.000,33.290
19690422,361.000,1208.520,125.000,1056.547,39.400,490.374,33.000,299.540,32.600,192.201,89.800,133.613,4.130,83.146,-99.000,229.627,-99.000,79.009,-99.000,174.239,-99.000,34.056
19690423,734.000,1877.583,92.300,942.794,42.300,469.418,51.600,280.593,27.200,161.967,147.000,128.841,5.940,82.880,-99.000,113.308,-99.000,37.385,-99.000,131.392,-99.000,32.702
19690424,940.000,2179.055,66.400,700.967,52.400,373.521,51.900,236.541,21.300,119.403,108.000,115.626,6.720,69.900,-99.000,51.799,-99.000,16.590,-99.000,92.563,-99.000,26.414
19690425,920.000,2121.309,62.400,503.822,48.900,284.113,46.000,198.537,19.200,88.757,76.300,104.774,9.110,59.225,-99.000,24.615,-99.000,7.570,-99.000,67.033,-99.000,21.903
19690426,1150.000,1903.158,56.700,401.232,43.700,232.197,39.600,168.475,17.600,76.463,51.300,94.739,10.400,54.757,-99.000,26.135,-99.000,7.994,-99.000,60.966,-99.000,20.103
19690427,1210.000,1676.755,60.500,369.425,43.500,208.094,50.000,163.424,17.700,70.489,51.300,89.952,15.600,52.921,-99.000,58.385,-99.000,23.141,-99.000,56.865,-99.000,19.642
19690428,1340.000,1478.737,62.000,332.050,41.000,181.593,64.800,145.085,22.000,57.625,57.000,80.758,20.400,45.466,-99.000,44.812,-99.000,14.873,-99.000,44.031,-99.000,16.337
19690429,1370.000,1302.941,57.700,278.023,36.800,151.901,80.800,122.002,20.600,44.044,36.600,71.609,24.200,37.585,-99.000,25.565,-99.000,7.552,-99.000,32.092,-99.000,13.107
19690430,1570.000,1185.322,50.600,263.940,33.500,144.689,74.400,132.964,18.800,54.500,24.200,75.028,25.000,47.050,-99.000,20.741,-99.000,3.765,-99.000,48.800,-99.000,18.022
19690501,1720.000,1129.372,61.600,260.049,31.800,135.717,77.900,148.060,19.000,61.713,26.000,76.613,25.400,50.223,-99.000,31.691,-99.000,5.566,-99.000,52.337,-99.000,18.991
19690502,1960.000,1105.262,71.700,263.005,32.600,128.772,92.400,141.627,20.300,61.596,35.000,73.113,27.500,47.293,-99.000,48.874,-99.000,14.323,-99.000,50.188,-99.000,17.359
19690503,2190.000,1224.839,204.000,428.060,71.900,210.353,178.000,160.666,53.600,114.138,89.000,95.423,27.000,65.259,-99.000,132.175,-99.000,49.364,-99.000,112.709,-99.000,25.938
19690504,2450.000,1491.305,912.000,758.883,904.000,355.622,422.000,172.108,468.000,157.263,209.000,103.457,60.600,81.073,-99.000,230.388,-99.000,85.395,-99.000,144.676,-99.000,32.006
19690505,4870.000,1765.587,2520.000,843.189,1510.000,407.995,624.000,156.175,434.000,144.847,276.000,96.149,151.000,74.886,-99.000,166.733,-99.000,56.956,-99.000,122.683,-99.000,28.117
19690506,5640.000,1901.627,1620.000,785.033,1150.000,376.804,406.000,132.149,225.000,114.534,115.000,85.123,84.400,63.660,-99.000,180.401,-99.000,53.945,-99.000,93.015,-99.000,23.096
19690507,4180.000,1869.877,930.000,666.997,640.000,319.927,180.000,107.126,110.000,87.511,51.000,74.317,56.000,53.390,-99.000,129.793,-99.000,37.218,-99.000,70.197,-99.000,18.866
19690508,2480.000,1724.598,529.000,542.229,400.000,266.156,114.000,85.077,72.300,68.290,34.400,64.654,33.000,45.829,-99.000,85.038,-99.000,24.978,-99.000,55.324,-99.000,15.922
19690509,1550.000,1532.172,338.000,442.607,254.000,224.459,88.500,66.562,65.500,55.387,31.100,56.150,24.200,40.071,-99.000,63.159,-99.000,19.642,-99.000,45.931,-99.000,13.730
19690510,1110.000,1337.753,311.000,378.193,241.000,196.374,82.800,51.705,75.200,47.228,27.500,48.904,22.600,35.850,-99.000,59.183,-99.000,19.529,-99.000,40.426,-99.000,12.192
19690511,916.000,1217.041,344.000,351.294,258.000,182.069,81.400,111.705,85.900,52.850,29.800,72.919,24.200,43.791,-99.000,65.155,-99.000,21.868,-99.000,47.011,-99.000,16.913
19690512,881.000,1175.489,415.000,365.077,313.000,183.742,226.000,146.453,89.000,56.685,39.800,78.241,23.400,46.461,-99.000,83.813,-99.000,29.495,-99.000,50.184,-99.000,17.639
19690513,951.000,1162.521,522.000,377.637,417.000,187.147,378.000,135.629,99.200,54.791,51.000,71.640,25.800,43.280,-99.000,82.858,-99.000,28.121,-99.000,48.149,-99.000,15.909
19690514,1280.000,1135.263,641.000,389.778,511.000,192.812,289.000,110.467,103.000,51.969,49.000,62.466,27.400,39.657,-99.000,92.037,-99.000,31.190,-99.000,46.937,-99.000,14.359
19690515,1500.000,1102.864,826.000,478.038,617.000,239.672,199.000,96.807,128.000,60.404,53.000,57.285,29.000,40.133,-99.000,135.163,-99.000,47.329,-99.000,59.830,-99.000,15.269
19690516,1630.000,1132.575,980.000,596.211,663.000,293.395,211.000,139.803,128.000,80.175,61.800,69.642,37.000,52.436,-99.000,170.168,-99.000,53.271,-99.000,77.489,-99.000,21.414
19690517,1860.000,1235.054,657.000,727.745,444.000,336.179,250.000,148.437,73.700,87.101,78.400,68.284,35.000,52.984,-99.000,221.025,-99.000,70.279,-99.000,80.055,-99.000,20.691
19690518,1790.000,1373.838,467.000,797.556,336.000,356.151,279.000,151.373,65.500,87.616,78.400,65.474,54.000,52.334,-99.000,205.138,-99.000,65.742,-99.000,78.518,-99.000,20.341
19690519,1490.000,1488.022,441.000,727.704,306.000,338.009,245.000,153.064,60.000,80.605,54.100,67.142,60.000,48.586,-99.000,136.281,-99.000,42.845,-99.000,70.120,-99.000,18.662
19690520,1310.000,1518.517,403.000,628.141,285.000,307.340,211.000,134.016,45.200,71.777,52.000,61.762,47.000,42.892,-99.000,106.831,-99.000,35.140,-99.000,62.734,-99.000,15.921
19690521,1180.000,1453.758,306.000,543.716,225.000,276.344,136.000,107.409,34.800,63.043,51.000,53.722,33.000,35.085,-99.000,94.441,-99.000,31.720,-99.000,56.193,-99.000,12.450
19690522,1040.000,1330.609,280.000,503.371,206.000,259.164,136.000,82.972,33.900,57.964,42.200,45.783,24.200,28.602,-99.000,108.561,-99.000,37.410,-99.000,54.031,-99.000,9.802
19690523,909.000,1207.627,415.000,573.527,282.000,286.011,247.000,76.528,40.500,57.332,36.600,42.676,24.200,25.780,-99.000,178.303,-99.000,70.781,-99.000,55.030,-99.000,8.954
19690524,818.000,1203.749,657.000,868.585,422.000,400.219,255.000,126.798,57.500,89.995,39.800,59.913,29.000,40.314,-99.000,300.096,-99.000,110.619,-99.000,93.744,-99.000,16.194
19690525,1090.000,1355.142,1200.000,1052.956,831.000,479.960,202.000,145.846,122.000,106.266,51.000,65.029,49.000,41.676,-99.000,313.922,-99.000,105.149,-99.000,103.097,-99.000,15.896
19690526,2150.000,1606.565,1120.000,1033.705,737.000,480.729,183.000,153.767,95.800,112.439,59.600,75.227,46.000,41.910,-99.000,265.692,-99.000,83.251,-99.000,105.767,-99.000,16.043
19690527,2530.000,1859.261,756.000,959.632,521.000,458.415,252.000,167.904,64.100,120.662,59.600,90.793,37.000,45.497,-99.000,231.443,-99.000,71.406,-99.000,113.506,-99.000,17.760
19690528,2160.000,2026.530,697.000,967.173,547.000,471.503,183.000,182.871,104.000,132.038,89.000,95.450,30.000,53.794,-99.000,233.159,-99.000,72.703,-99.000,124.176,-99.000,21.147
19690529,1860.000,2166.198,782.000,1011.705,578.000,495.552,252.000,177.141,157.000,152.262,79.600,98.200,31.000,59.329,-99.000,221.190,-99.000,72.676,-99.000,144.640,-99.000,23.400
19690530,2030.000,2326.720,862.000,1072.211,578.000,533.347,223.000,183.502,124.000,164.394,86.500,114.111,35.000,63.793,-99.000,244.228,-99.000,84.317,-99.000,152.936,-99.000,25.270
19690531,2060.000,2430.680,1040.000,1030.201,617.000,526.952,185.000,193.179,95.800,151.833,126.000,124.089,36.000,59.344,-99.000,216.259,-99.000,74.704,-99.000,136.403,-99.000,22.957
19690601,2180.000,2386.996,1170.000,919.937,640.000,480.272,168.000,172.026,73.700,122.826,152.000,114.313,37.000,49.538,-99.000,186.186,-99.000,64.433,-99.000,106.510,-99.000,18.515
19690602,2220.000,2204.145,1120.000,802.133,628.000,423.586,197.000,136.818,61.400,94.398,99.000,98.920,38.000,38.669,-99.000,168.305,-99.000,59.280,-99.000,81.121,-99.000,13.853
19690603,2150.000,1952.497,950.000,707.785,501.000,380.163,137.000,103.457,50.000,73.379,56.300,84.412,32.000,29.045,-99.000,160.213,-99.000,56.533,-99.000,64.126,-99.000,9.937
19690604,1840.000,1689.553,970.000,613.716,501.000,331.760,110.000,74.598,41.600,56.838,41.400,70.874,25.800,21.513,-99.000,136.253,-99.000,42.101,-99.000,49.788,-99.000,6.965
19690605,1550.000,1442.580,890.000,512.640,477.000,275.732,84.200,50.206,35.800,42.611,31.800,58.460,21.800,14.502,-99.000,111.445,-99.000,30.619,-99.000,36.162,-99.000,4.167
